,,,
Date,Currency,Buy,Sell
21/04/2015,Euro,8.1467,8.1713
20/04/2015,Euro,8.1470,8.1756
19/04/2015,Euro,8.2186,8.2461
07/04/2015,Euro,8.2484,8.2781
06/04/2015,Euro,8.3560,8.3849
05/04/2015,Euro,8.3480,8.3773
02/04/2015,Euro,8.2325,8.2633
01/04/2015,Euro,8.1863,8.2148
31/03/2015,Euro,8.1887,8.2178
30/03/2015,Euro,8.2387,8.2686
29/03/2015,Euro,8.2772,8.3079
26/03/2015,Euro,8.3652,8.3918
25/03/2015,Euro,8.3591,8.3864
24/03/2015,Euro,8.3524,8.3841
23/03/2015,Euro,8.2823,8.3113
22/03/2015,Euro,8.2233,8.2549
19/03/2015,Euro,8.1223,8.1491
18/03/2015,Euro,8.0605,8.0897
17/03/2015,Euro,8.0807,8.1110
16/03/2015,Euro,8.0080,8.0351
15/03/2015,Euro,7.9783,8.0078
12/03/2015,Euro,8.1160,8.1421
11/03/2015,Euro,8.0692,8.0975
10/03/2015,Euro,8.1528,8.1821
09/03/2015,Euro,8.2597,8.2866
08/03/2015,Euro,8.2429,8.2713
05/03/2015,Euro,8.3983,8.4269
04/03/2015,Euro,8.4676,8.4940
03/03/2015,Euro,8.4792,8.5093
02/03/2015,Euro,8.5321,8.5627
01/03/2015,Euro,8.5074,8.5405
26/02/2015,Euro,8.6325,8.6574
25/02/2015,Euro,8.6306,8.6597
24/02/2015,Euro,8.6112,8.6376
23/02/2015,Euro,8.6025,8.6276
22/02/2015,Euro,8.6523,8.6803
19/02/2015,Euro,8.6439,8.6719
18/02/2015,Euro,8.6516,8.6769
17/02/2015,Euro,8.6886,8.7188
16/02/2015,Euro,8.6772,8.7074
15/02/2015,Euro,8.6564,8.6852
12/02/2015,Euro,8.6133,8.6425
11/02/2015,Euro,8.6004,8.6303
10/02/2015,Euro,8.5833,8.6127
09/02/2015,Euro,8.5768,8.6044
04/02/2015,Euro,8.6988,8.7356
03/02/2015,Euro,8.6237,8.6564
02/02/2015,Euro,8.5972,8.6327
01/02/2015,Euro,8.5499,8.5888
29/01/2015,Euro,8.5390,8.5738
28/01/2015,Euro,8.4833,8.5201
27/01/2015,Euro,8.3919,8.4277
26/01/2015,Euro,8.3458,8.3807
22/01/2015,Euro,8.6081,8.6457
21/01/2015,Euro,8.5073,8.5440
20/01/2015,Euro,8.4606,8.4973
19/01/2015,Euro,8.3940,8.4369
18/01/2015,Euro,8.3175,8.3606
15/01/2015,Euro,8.3685,8.4075
14/01/2015,Euro,8.4005,8.4391
13/01/2015,Euro,8.4183,8.4577
12/01/2015,Euro,8.4321,8.4728
11/01/2015,Euro,8.7272,8.7678
08/01/2015,Euro,8.3996,8.5047
07/01/2015,Euro,8.7272,8.7678
05/01/2015,Euro,8.7272,8.7678
04/01/2015,Euro,8.7272,8.7678
01/01/2015,Euro,8.7272,8.7678
31/12/2014,Euro,8.7272,8.7678
30/12/2014,Euro,8.7272,8.7678
29/12/2014,Euro,8.7272,8.7678
28/12/2014,Euro,8.7272,8.7678
25/12/2014,Euro,8.7272,8.7678
24/12/2014,Euro,8.7272,8.7678
23/12/2014,Euro,8.7272,8.9484
22/12/2014,Euro,8.9017,8.9484
21/12/2014,Euro,8.9017,8.9484
18/12/2014,Euro,8.9017,8.9484
17/12/2014,Euro,8.9017,8.9484
16/12/2014,Euro,8.9017,8.9484
15/12/2014,Euro,8.9017,8.9484
14/12/2014,Euro,8.9017,8.9484
11/12/2014,Euro,8.8821,8.9227
10/12/2014,Euro,8.8821,8.9227
09/12/2014,Euro,8.8821,8.9227
08/12/2014,Euro,8.8821,8.9227
03/12/2014,Euro,8.8060,8.8491
27/11/2014,Euro,8.9107,1.9540
25/11/2014,Euro,8.8821,8.9227
